frame,person,x_min,x_max,y_min,y_max,centroid_x,centroid_y,com_x,com_y,distance
379,0,0.0,1506.1580810546875,0.0,972.5026245117188,753.0790405273438,486.2513122558594,974.5426330566406,542.7522811889648,617.6415796131582
379,1,0.0,333.0577392578125,0.0,585.51416015625,166.52886962890625,292.757080078125,133.62053108215332,226.82524871826172,
380,0,0.0,1505.4158935546875,0.0,973.6417236328124,752.7079467773438,486.8208618164062,974.4261322021484,543.4893264770508,625.1412024650174
380,1,0.0,322.3788452148437,0.0,569.13037109375,161.18942260742185,284.565185546875,132.34790229797363,219.37164688110352,
381,0,0.0,1508.04443359375,0.0,973.6609497070312,754.022216796875,486.8304748535156,974.8323669433594,543.3509902954102,622.2982768403745
381,1,0.0,328.0331726074219,0.0,577.9413452148438,164.01658630371094,288.9706726074219,133.44269371032715,223.36997604370117,
382,0,0.0,1505.91357421875,0.0,972.7622680664062,752.956787109375,486.3811340332031,972.5027160644531,543.4409484863281,621.3320054700429
382,1,0.0,326.6476135253906,0.0,580.9132690429688,163.3238067626953,290.4566345214844,132.5482120513916,224.87610244750977,
383,0,0.0,1509.758544921875,0.0,975.44677734375,754.8792724609375,487.723388671875,975.1024017333984,545.6009140014648,623.2959329128605
383,1,0.0,326.4923400878906,0.0,583.1810913085938,163.2461700439453,291.5905456542969,132.2797336578369,225.29528045654297,
384,0,0.0,1506.14208984375,0.0,974.611328125,753.071044921875,487.3056640625,974.3787689208984,545.2706909179688,621.5190548988844
384,1,0.0,325.7300720214844,0.0,585.0330810546875,162.8650360107422,292.51654052734375,132.3782558441162,225.14910125732422,
385,0,0.0,1505.8165283203125,0.0,973.4163818359376,752.9082641601562,486.7081909179688,974.8088226318359,542.4805145263672,621.9779170243556
385,1,0.0,324.7442932128906,0.0,582.9109497070312,162.3721466064453,291.4554748535156,131.74071311950684,224.13578033447266,
386,0,0.0,1505.055419921875,0.0,973.5634765625,752.5277099609375,486.78173828125,974.3440856933594,543.4111328125,622.2671023363206
386,1,0.0,324.2889709472656,0.0,580.3002319335938,162.1444854736328,290.1501159667969,131.25980758666992,223.6764373779297,
387,0,0.0,1504.3555908203125,0.0,972.6871948242188,752.1777954101562,486.3435974121094,974.3107299804688,542.2217178344727,623.7733117769209
387,1,0.0,321.54937744140625,0.0,576.0235595703125,160.77468872070312,288.01177978515625,128.59030723571777,220.95041275024414,
388,0,0.0,1506.418212890625,0.0,973.4688720703124,753.2091064453125,486.7344360351562,973.6990814208984,543.9429702758789,624.8048352533542
388,1,0.0,321.4491271972656,0.0,576.7667236328125,160.7245635986328,288.38336181640625,126.0576114654541,222.87643814086914,
389,0,0.0,1504.623291015625,0.0,971.6885375976562,752.3116455078125,485.8442687988281,975.1640472412109,539.7929916381836,628.0481759471853
389,1,0.0,314.70098876953125,0.0,569.3665771484375,157.35049438476562,284.68328857421875,126.14703559875488,221.37848281860352,
390,0,0.0,1504.537109375,0.0,973.7085571289062,752.2685546875,486.8542785644531,973.9205017089844,542.1130447387695,629.1371675659537
390,1,0.0,313.264404296875,0.0,568.5867919921875,156.6322021484375,284.29339599609375,126.58804321289062,220.59006881713867,
391,0,0.0,1505.4713134765625,0.0,972.5687255859376,752.7356567382812,486.2843627929688,974.3115692138672,542.9754180908203,629.2752953714643
391,1,0.0,313.7908935546875,0.0,567.7880859375,156.89544677734375,283.89404296875,127.0460262298584,219.97834396362305,
392,0,0.0,1509.5394287109375,0.0,975.4103393554688,754.7697143554688,487.7051696777344,973.0228576660156,542.6718521118164,631.0411748917048
392,1,0.0,314.0146484375,0.0,570.9695434570312,157.00732421875,285.4847717285156,127.20260429382324,220.91017150878906,
393,0,0.0,1512.570556640625,0.0,974.0299072265624,756.2852783203125,487.0149536132812,976.9158782958984,542.94384765625,628.8171238951039
393,1,0.0,318.57489013671875,0.0,579.0384521484375,159.28744506835938,289.51922607421875,127.56172943115234,221.63154220581055,
394,0,0.0,1510.4014892578125,0.0,973.9627075195312,755.2007446289062,486.9813537597656,976.0736846923828,538.6995697021484,627.3746367836795
394,1,0.0,318.95928955078125,0.0,580.4385986328125,159.47964477539062,290.21929931640625,126.95263481140137,224.4146270751953,
395,0,0.0,1515.6983642578125,0.0,972.9955444335938,757.8491821289062,486.4977722167969,979.5513000488281,540.572151184082,632.849693274736
395,1,0.0,313.2626342773437,0.0,577.8458862304688,156.63131713867185,288.9229431152344,125.87031173706055,222.23896408081055,
396,0,0.0,1514.173583984375,0.0,972.307861328125,757.0867919921875,486.1539306640625,976.3794860839844,535.6294021606445,632.436406668135
396,1,0.0,312.3671875,0.0,577.8910522460938,156.18359375,288.9455261230469,125.41278839111328,223.29256057739258,
397,0,0.0,1496.957763671875,0.0,1008.5626220703124,748.4788818359375,504.2813110351562,823.7824249267578,470.18289947509766,629.9400978094743
397,1,0.0,312.0838317871094,0.0,580.3432006835938,156.0419158935547,290.1716003417969,125.78324317932129,223.94874572753906,
398,0,0.0,1498.4525146484375,0.0,1007.2827758789062,749.2262573242188,503.6413879394531,823.6754760742188,470.29664611816406,630.303899246124
398,1,0.0,311.5238037109375,0.0,582.6273193359375,155.76190185546875,291.31365966796875,125.86751937866211,224.7761116027832,
399,0,0.0,1496.682373046875,0.0,1006.7950439453124,748.3411865234375,503.3975219726562,822.0094757080078,469.1561965942383,629.2785060308196
399,1,0.0,311.6007080078125,0.0,583.06494140625,155.80035400390625,291.532470703125,126.05584716796875,224.89674377441406,
400,0,0.0,1512.5909423828125,0.0,975.6714477539062,756.2954711914062,487.8357238769531,974.7313537597656,537.216552734375,631.5945370074664
400,1,0.0,311.0821533203125,0.0,585.7698364257812,155.54107666015625,292.8849182128906,123.49116897583008,226.6258544921875,
401,0,0.0,1497.1826171875,0.0,1008.75390625,748.59130859375,504.376953125,972.4659729003906,543.857307434082,630.3856779729523
401,1,0.0,310.6824035644531,0.0,582.4187622070312,155.34120178222656,291.2093811035156,125.23506546020508,224.9306983947754,
402,0,0.0,1502.709716796875,0.0,1009.6129760742188,751.3548583984375,504.8064880371094,671.9849853515625,391.80265045166016,629.5699761057929
402,1,0.0,314.6668701171875,0.0,592.4947509765625,157.33343505859375,296.24737548828125,127.33259963989258,228.73666763305664,
403,0,0.0,1501.491455078125,0.0,1008.2869873046876,750.7457275390625,504.1434936523438,823.24072265625,471.74847412109375,628.5822474926495
403,1,0.0,314.4021301269531,0.0,594.42529296875,157.20106506347656,297.212646484375,127.45129585266113,229.76587677001953,
404,0,0.0,1501.517578125,0.0,1008.37939453125,750.7587890625,504.189697265625,672.1581573486328,391.2995185852051,628.558410619236
404,1,0.0,314.287109375,0.0,595.0677490234375,157.1435546875,297.53387451171875,127.50799751281738,230.17132186889648,
405,0,0.0,1501.3321533203125,0.0,1009.34375,750.6660766601562,504.671875,671.9136047363281,391.57122802734375,629.1506434620921
405,1,0.0,314.6859130859375,0.0,590.7833251953125,157.34295654296875,295.39166259765625,127.22568702697754,228.68780517578125,
406,0,0.0,1503.53955078125,0.0,1009.2867431640624,751.769775390625,504.6433715820312,824.0648193359375,472.497257232666,630.7023484053741
406,1,0.0,313.955078125,0.0,589.7267456054688,156.9775390625,294.8633728027344,127.53628921508789,228.7957534790039,
407,0,0.0,1503.3626708984375,0.0,1009.1423950195312,751.6813354492188,504.5711975097656,671.8235015869141,391.81348419189453,630.3628580189387
407,1,0.0,315.23052978515625,0.0,587.5130004882812,157.61526489257812,293.7565002441406,127.18669700622559,227.82446670532227,
408,0,0.0,1502.77978515625,0.0,1008.533203125,751.389892578125,504.2666015625,671.3111419677734,391.61732482910156,629.7193273214924
408,1,0.0,315.65966796875,0.0,587.90087890625,157.829833984375,293.950439453125,127.69224166870117,228.03797912597656,
409,0,0.0,1503.407958984375,0.0,1009.3859252929688,751.7039794921875,504.6929626464844,671.3607635498047,392.2321090698242,629.9142398095103
409,1,0.0,315.25201416015625,0.0,590.5145263671875,157.62600708007812,295.25726318359375,127.6676025390625,228.64842987060547,
410,0,0.0,1502.645751953125,0.0,1009.89697265625,751.3228759765625,504.948486328125,671.2219390869141,392.3654251098633,629.3916385244197
410,1,0.0,316.1700744628906,0.0,589.408203125,158.0850372314453,294.7041015625,128.16167831420898,228.2802505493164,
411,0,0.0,1503.5126953125,0.0,1010.735595703125,751.75634765625,505.3677978515625,671.9218292236328,393.1356735229492,629.960256761515
411,1,0.0,316.882080078125,0.0,587.2884521484375,158.4410400390625,293.64422607421875,127.82122421264648,228.01948165893555,
412,0,0.0,1521.8392333984375,0.0,979.2916259765624,760.9196166992188,489.6458129882812,977.3251037597656,548.8549652099609,632.9413027818838
412,1,0.0,317.6423645019531,0.0,588.9473266601562,158.82118225097656,294.4736633300781,127.2966365814209,228.33437728881836,
413,0,0.0,317.65057373046875,0.0,588.1126708984375,158.82528686523438,294.05633544921875,128.92983055114746,227.69244766235352,632.7343577312662
413,1,0.0,1521.3427734375,0.0,978.6714477539062,760.67138671875,489.3357238769531,977.7642974853516,548.756160736084,
414,0,0.0,317.8299865722656,0.0,587.1100463867188,158.9149932861328,293.5550231933594,127.75591850280762,228.42111206054688,628.6001636446538
414,1,0.0,1503.37841796875,0.0,1005.4730224609376,751.689208984375,502.7365112304688,672.5565490722656,391.7409210205078,
415,0,0.0,1504.075439453125,0.0,1005.766357421875,752.0377197265625,502.8831787109375,672.5159454345703,392.2145195007324,628.4241311437512
415,1,0.0,319.6390991210937,0.0,585.3164672851562,159.81954956054685,292.6582336425781,128.8911590576172,227.26074600219727,
416,0,0.0,1503.7532958984375,0.0,1004.92333984375,751.8766479492188,502.461669921875,672.9917755126953,391.4931449890137,627.8744187151365
416,1,0.0,320.4725341796875,0.0,584.5047607421875,160.23626708984375,292.25238037109375,129.4329071044922,226.64255905151367,
417,0,0.0,1507.028564453125,0.0,1004.4971923828124,753.5142822265625,502.2485961914062,674.0094299316406,390.97885513305664,629.6003261607657
417,1,0.0,320.69647216796875,0.0,582.3568725585938,160.34823608398438,291.1784362792969,129.14436149597168,226.1515007019043,
418,0,0.0,1507.1202392578125,0.0,1004.5657958984376,753.5601196289062,502.2828979492188,674.4712524414062,390.7940254211426,629.421703927354
418,1,0.0,320.7344055175781,0.0,583.6437377929688,160.36720275878906,291.8218688964844,126.18664932250977,226.76898956298828,
419,0,0.0,1508.11572265625,0.0,1004.3853149414062,754.057861328125,502.1926574707031,674.1924438476562,390.80079650878906,630.0982790403409
419,1,0.0,320.9017028808594,0.0,581.7528076171875,160.4508514404297,290.87640380859375,127.5691146850586,225.69081115722656,
420,0,0.0,1507.553955078125,0.0,1004.7833862304688,753.7769775390625,502.3916931152344,673.6712188720703,390.35275650024414,629.739211618746
420,1,0.0,321.5372619628906,0.0,580.931640625,160.7686309814453,290.4658203125,128.20126342773438,225.2393569946289,
421,0,0.0,1506.567626953125,0.0,1006.6005249023438,753.2838134765625,503.3002624511719,673.3600158691406,390.7250518798828,629.716694304883
421,1,0.0,319.9305419921875,0.0,584.6231689453125,159.96527099609375,292.31158447265625,128.22893714904785,224.6746368408203,
422,0,0.0,1523.491943359375,0.0,974.272216796875,761.7459716796875,487.1361083984375,980.1853179931641,547.2138252258301,632.536470824814
422,1,0.0,320.1042175292969,0.0,584.0574951171875,160.05210876464844,292.02874755859375,127.4007396697998,224.86676788330078,
423,0,0.0,1523.020751953125,0.0,974.5193481445312,761.5103759765625,487.2596740722656,979.5235137939453,546.7682342529297,631.769486902912
423,1,0.0,321.1556701660156,0.0,584.5820922851562,160.5778350830078,292.2910461425781,128.80989837646484,224.45804977416992,
424,0,0.0,1523.8109130859375,0.0,974.6175537109376,761.9054565429688,487.3087768554688,979.2810668945312,545.4035797119141,632.2788071272109
424,1,0.0,321.1273803710937,0.0,583.9024658203125,160.56369018554685,291.95123291015625,127.98517227172852,224.51215362548828,
425,0,0.0,1525.5003662109375,0.0,974.5123901367188,762.7501831054688,487.2561950683594,980.3253936767578,547.2722244262695,632.5042970274446
425,1,0.0,321.5701904296875,0.0,586.18408203125,160.78509521484375,293.092041015625,128.37010765075684,225.39815521240234,
426,0,0.0,1507.3446044921875,0.0,1007.9291381835938,753.6723022460938,503.9645690917969,673.6661529541016,391.227481842041,629.9989674177443
426,1,0.0,321.67547607421875,0.0,581.568359375,160.83773803710938,290.7841796875,128.19165229797363,223.5559844970703,
427,0,0.0,1509.9163818359375,0.0,1007.451171875,754.9581909179688,503.7255859375,674.1896514892578,392.5181198120117,633.2399029263509
427,1,0.0,322.5028686523437,0.0,566.973876953125,161.25143432617185,283.4869384765625,126.85750389099121,220.3737907409668,
428,0,0.0,1508.5469970703125,0.0,1007.2120971679688,754.2734985351562,503.6060485839844,673.9761199951172,392.5512351989746,630.6903316743316
428,1,0.0,322.6630554199219,0.0,577.3743896484375,161.33152770996094,288.68719482421875,127.97539138793945,222.940673828125,
429,0,0.0,1504.522705078125,0.0,1007.8760986328124,752.2613525390625,503.9380493164062,673.2026062011719,392.19022369384766,629.0890613908372
429,1,0.0,322.4923400878906,0.0,576.8118286132812,161.2461700439453,288.4059143066406,128.30503845214844,222.77545547485352,
430,0,0.0,1521.6142578125,0.0,974.5427856445312,760.80712890625,487.2713928222656,979.8070220947266,548.2730407714844,631.9767522387102
430,1,0.0,321.9889831542969,0.0,576.4502563476562,160.99449157714844,288.2251281738281,127.7983455657959,222.39362335205078,
431,0,0.0,1523.007080078125,0.0,976.0888671875,761.5035400390625,488.04443359375,980.4319000244141,549.3308563232422,633.234220677267
431,1,0.0,321.3461303710937,0.0,576.1472778320312,160.67306518554685,288.0736389160156,129.29125213623047,221.3415641784668,
432,0,0.0,1504.2308349609375,0.0,1006.0786743164062,752.1154174804688,503.0393371582031,672.3786926269531,390.3208541870117,629.9537513768122
432,1,0.0,321.3681640625,0.0,572.2551879882812,160.68408203125,286.1275939941406,128.62372207641602,220.08505249023438,
433,0,0.0,1519.36181640625,0.0,973.6884155273438,759.680908203125,486.8442077636719,977.1261749267578,544.1144485473633,631.8649335452207
433,1,0.0,321.8504943847656,0.0,569.9808349609375,160.9252471923828,284.99041748046875,98.78979301452637,153.47478866577148,
434,0,0.0,1504.1365966796875,0.0,1006.57177734375,752.0682983398438,503.285888671875,672.3361358642578,390.5838394165039,630.2493951149996
434,1,0.0,322.4222412109375,0.0,567.927978515625,161.21112060546875,283.9639892578125,127.99398040771484,219.2300910949707,
435,0,0.0,1504.138916015625,0.0,1006.2652587890624,752.0694580078125,503.1326293945312,672.0053558349609,390.74610900878906,630.0566876252699
435,1,0.0,322.6515197753906,0.0,568.1177368164062,161.3257598876953,284.0588684082031,129.27093124389648,219.68333435058594,
436,0,0.0,1503.4244384765625,0.0,1005.544921875,751.7122192382812,502.7724609375,671.5159454345703,391.4842300415039,629.856975904153
436,1,0.0,322.3182983398437,0.0,567.51806640625,161.15914916992185,283.759033203125,99.0474853515625,152.9937744140625,
437,0,0.0,1502.068603515625,0.0,1005.144287109375,751.0343017578125,502.5721435546875,671.0513763427734,391.23329162597656,628.7209609652281
437,1,0.0,322.1225891113281,0.0,570.5322875976562,161.06129455566406,285.2661437988281,129.87024307250977,219.76235580444336,
438,0,0.0,1499.7276611328125,0.0,1004.1406860351562,749.8638305664062,502.0703430175781,670.1835174560547,390.7984848022461,626.409071260703
438,1,0.0,323.579345703125,0.0,572.5987548828125,161.7896728515625,286.29937744140625,130.48558807373047,219.91155242919922,
439,0,0.0,1501.0802001953125,0.0,1003.6979370117188,750.5401000976562,501.8489685058594,670.5446166992188,390.4667663574219,628.4013752398613
439,1,0.0,321.96124267578125,0.0,568.6903076171875,160.98062133789062,284.34515380859375,129.96844673156738,218.97926330566406,
440,0,0.0,1500.129638671875,0.0,1004.1011962890624,750.0648193359375,502.0505981445312,670.3598022460938,391.3558578491211,628.7936053797432
440,1,0.0,321.44244384765625,0.0,565.6697998046875,160.72122192382812,282.83489990234375,99.57357788085938,152.9704360961914,
441,0,0.0,1500.4912109375,0.0,1004.7271728515624,750.24560546875,502.3635864257812,670.5902557373047,391.76902770996094,628.5523401305624
